,Unnamed: 0,matched_tickers,week,vader_score,vader_score_avg
375,138,COST,3,0.2716,0.18259545454545456
376,138,OXY,3,0.2716,0.3706277777777778
377,139,COST,3,-0.4215,0.18259545454545456
378,139,SOFI,3,-0.4215,0.39569639639639637
379,139,GOOGL,3,-0.4215,0.32690003174603177
380,139,AAPL,3,-0.4215,0.34326895218826814
381,140,COST,0,0.9401,0.5458868686868686
382,140,SQ,0,0.9401,0.30888816922249124
383,141,COST,2,-0.144,0.22301111111111108
384,141,TSLA,2,-0.144,0.47281932471264365
385,142,COST,2,0.848,0.22301111111111108
386,142,WMT,2,0.848,0.3836527777777778
387,143,COST,3,-0.34,0.18259545454545456
388,143,WMT,3,-0.34,-0.017069230769230764
389,144,COST,0,0.4788555555555556,0.5458868686868686
390,145,COST,1,0.38075,0.53285
391,146,COST,2,0.0139666666666666,0.22301111111111108
392,147,COST,3,0.50435,0.18259545454545456
393,148,CRM,2,0.0,0.16837857142857143
394,148,AAPL,2,0.0,0.4131706984115761
395,149,CRM,1,0.3818,0.48735
396,149,AMZN,1,0.3818,0.3533063592707615
397,149,ADBE,1,0.3818,0.16711875
398,149,MSFT,1,0.3818,0.3104508090261114
399,149,PYPL,1,0.3818,0.1938610119047619
400,150,CRM,2,0.0,0.16837857142857143
401,150,AMZN,2,0.0,0.3952386590533649
402,150,GOOGL,2,0.0,0.4473820352170352
403,150,MSFT,2,0.0,0.4138987287840037
404,150,NVDA,2,0.0,0.28561147058823527
405,150,AAPL,2,0.0,0.4131706984115761
406,151,CRM,0,-0.0258,0.06575238095238095
407,151,AMZN,0,-0.0258,0.5028255044830326
408,151,META,0,-0.0258,0.4716703947368421
409,151,MA,0,-0.0258,-0.007148437499999993
410,151,MSFT,0,-0.0258,0.29681206093289425
411,151,ADBE,0,-0.0258,0.1772
412,151,HD,0,-0.0258,-0.0258
413,151,SQ,0,-0.0258,0.30888816922249124
414,151,NVDA,0,-0.0258,0.380986447368421
415,151,V,0,-0.0258,0.065825
416,151,AAPL,0,-0.0258,0.29976146260156955
417,152,CRM,1,0.9499,0.48735
418,152,GM,1,0.9499,0.317255156449553
419,152,DKNG,1,0.9499,0.33911448979591835
420,152,MGM,1,0.9499,0.27185
421,152,INO,1,0.9499,0.16264783333333335
422,152,PLTR,1,0.9499,0.34902870370370365
423,153,CRM,0,0.0,0.06575238095238095
424,153,GM,0,0.0,0.23574052192982456
425,153,JNJ,0,0.0,0.20629999999999998
426,153,MSFT,0,0.0,0.29681206093289425
427,153,JPM,0,0.0,0.24286580882352943
428,153,AAPL,0,0.0,0.29976146260156955
429,154,CRM,0,0.5574,0.06575238095238095
430,154,META,0,0.5574,0.4716703947368421
431,154,ADBE,0,0.5574,0.1772
432,154,PYPL,0,0.5574,0.1775302564102564
433,154,PLTR,0,0.5574,0.326116173245614
434,155,CRM,1,0.5574,0.48735
